1649263129;1649264029;8;8;16;100;ro;552308.920276;900.016155;6368
1649264089;1649264989;8;8;16;100;ro;550399.577110;900.016956;232
1649265049;1649265957;8;8;16;100;ro;546212.240043;907.947974;0
1649266017;1649267817;8;8;16;100;rw;86391.894841;1800.022318;43665127224
1649267877;1649269678;8;8;16;100;rw;87309.764660;1800.029168;58211134304
1649269738;1649271541;8;8;16;100;rw;87569.404157;1803.368152;51540757536
1649271732;1649272632;8;8;16;1000;ro;452380.748331;900.014954;8240
1649272692;1649273592;8;8;16;1000;ro;451191.269894;900.025453;0
1649273653;1649274559;8;8;16;1000;ro;449362.432695;906.907676;0
1649274619;1649276420;8;8;16;1000;rw;70381.477776;1800.064440;65188672936
1649276480;1649278280;8;8;16;1000;rw;68692.171814;1800.031872;83634531424
1649278340;1649280143;8;8;16;1000;rw;69033.798645;1803.000140;70662346600
1649281288;1649282188;8;8;16;7500;ro;262486.132952;900.018567;2792
1649282249;1649283149;8;8;16;7500;ro;259835.823534;900.022026;0
1649283209;1649284113;8;8;16;7500;ro;240614.562915;904.175734;0
1649284173;1649285973;8;8;16;7500;rw;38084.032755;1800.023780;486767413592
1649286034;1649287834;8;8;16;7500;rw;41846.934833;1800.067963;459158887544
1649287894;1649289696;8;8;16;7500;rw;41237.429941;1801.789238;465354383064
1649289912;1649290812;32;8;16;100;ro;513151.393006;900.017605;3808
1649290872;1649291772;32;8;16;100;ro;514718.680712;900.016693;0
1649291832;1649292739;32;8;16;100;ro;511235.099459;907.496609;0
1649292799;1649294600;32;8;16;100;rw;77235.812315;1800.021166;38592484120
1649294660;1649296460;32;8;16;100;rw;83211.005810;1800.024013;49218605768
1649296520;1649298323;32;8;16;100;rw;86253.964040;1803.306547;43116606032
1649298517;1649299417;32;8;16;1000;ro;384769.063741;900.017107;5272
1649299477;1649300377;32;8;16;1000;ro;384939.925359;900.029337;0
1649300437;1649301343;32;8;16;1000;ro;381529.201203;905.845533;0
1649301403;1649303204;32;8;16;1000;rw;44955.955949;1800.030172;52675591712
1649303264;1649305064;32;8;16;1000;rw;45256.069546;1800.051438;65197837528
1649305124;1649306926;32;8;16;1000;rw;44771.317203;1801.949099;57875523080
1649308041;1649308941;32;8;16;7500;ro;75681.410004;900.052417;4008
1649309001;1649309901;32;8;16;7500;ro;76139.604923;900.072889;0
1649309962;1649310863;32;8;16;7500;ro;76160.210963;901.637902;0
1649310923;1649312724;32;8;16;7500;rw;14902.404579;1800.059637;778252203360
1649312784;1649314584;32;8;16;7500;rw;17660.443586;1800.021534;737573705976
1649314644;1649316445;32;8;16;7500;rw;16746.474929;1800.982532;706719191376
1649316668;1649317568;1;8;16;100;ro;521421.410325;900.017521;3160
1649317628;1649318528;1;8;16;100;ro;526332.318366;900.065435;232
1649318588;1649319496;1;8;16;100;ro;521010.882765;907.617108;0
1649319556;1649321356;1;8;16;100;rw;82251.414280;1800.028410;44604204752
1649321416;1649323216;1;8;16;100;rw;83894.024503;1800.057980;50323205032
1649323277;1649325081;1;8;16;100;rw;82469.655269;1803.812553;52112211968
1649325351;1649326251;1;8;16;1000;ro;448592.299553;900.032959;1248
1649326311;1649327212;1;8;16;1000;ro;450370.664349;900.070372;0
1649327272;1649328179;1;8;16;1000;ro;442945.902244;906.785665;0
1649328239;1649330039;1;8;16;1000;rw;75398.039292;1800.052387;70722312816
1649330099;1649331899;1;8;16;1000;rw;76182.616528;1800.053293;73258290856
1649331959;1649333763;1;8;16;1000;rw;76068.158703;1803.187928;72897607472
1649335479;1649336379;1;8;16;7500;ro;326309.360382;900.038348;3264
1649336440;1649337340;1;8;16;7500;ro;319726.627719;900.041840;0
1649337400;1649338305;1;8;16;7500;ro;317907.515468;905.314974;0
1649338365;1649340166;1;8;16;7500;rw;59788.186181;1800.064049;171334683040
1649340226;1649342026;1;8;16;7500;rw;61377.635549;1800.080204;150358102504
1649342086;1649342261;1;8;16;7500;rw;58262.190447;175.057125;14106737584
1649342481;1649343381;4;64;16;100;ro;514897.118011;900.015743;33728
1649343441;1649344341;4;64;16;100;ro;517314.367321;900.020509;232
1649344401;1649345309;4;64;16;100;ro;510691.054635;907.671437;0
1649345369;1649347169;4;64;16;100;rw;71453.839133;1800.055155;37698782168
1649347229;1649349029;4;64;16;100;rw;72171.745226;1800.075217;45823950648
1649349089;1649350892;4;64;16;100;rw;72814.888691;1802.839616;41631416320
1649351088;1649351988;4;64;16;1000;ro;442425.725920;900.019594;36704
1649352048;1649352948;4;64;16;1000;ro;441131.699049;900.017658;0
1649353008;1649353915;4;64;16;1000;ro;440988.935600;906.676340;0
1649353975;1649355775;4;64;16;1000;rw;63263.222185;1800.023707;61228457400
1649355835;1649357635;4;64;16;1000;rw;62561.343371;1800.017396;75339587600
1649357696;1649359498;4;64;16;1000;rw;62826.582332;1802.613435;72690931424
1649360665;1649361565;4;64;16;7500;ro;319374.128659;900.075294;51800
1649361626;1649362526;4;64;16;7500;ro;321355.956004;900.037950;0
1649362586;1649363491;4;64;16;7500;ro;319966.899825;905.222660;0
1649363551;1649365351;4;64;16;7500;rw;45130.980929;1800.065934;342603260760
1649365411;1649367212;4;64;16;7500;rw;47657.390456;1800.067354;310333894160
1649367272;1649369074;4;64;16;7500;rw;48186.713095;1802.138699;289623576320
1649369292;1649370192;32;1;16;100;ro;532187.191395;900.014011;800
1649370252;1649371152;32;1;16;100;ro;531580.764406;900.020486;0
1649371212;1649372120;32;1;16;100;ro;528074.471274;907.728981;0
1649372180;1649373980;32;1;16;100;rw;79277.151615;1800.054531;40268561584
1649374040;1649375840;32;1;16;100;rw;87045.961886;1800.028874;51931846064
1649375900;1649377704;32;1;16;100;rw;89530.697788;1803.358824;45048022984
1649377911;1649378811;32;1;16;1000;ro;387250.746530;900.015070;1024
1649378871;1649379771;32;1;16;1000;ro;390989.863102;900.016954;0
