10 90060
20 86342
30 90113
40 95025
50 90008
60 83232
70 85143
80 92018
90 87393
100 83532
110 87692
120 91797
130 78044
140 89013
150 87244
160 92289
170 79058
180 91569
190 85822
200 91895
210 78911
220 91562
230 87732
240 91895
250 77299
260 91574
270 87114
280 91983
290 78904
300 91979
310 86718
320 89965
330 78241
340 91690
350 87936
360 91547
370 77468
380 90850
390 87322
400 91904
410 78874
420 91400
430 86242
440 86773
450 82844
460 87682
470 91948
480 87288
490 82170
500 85113
510 91656
520 87638
530 82727
540 87584
550 90448
560 86983
570 83292
580 87646
590 91533
600 87611
610 81944
620 85815
630 92029
640 78872
650 91964
660 87063
670 90781
680 78608
690 91405
700 87601
710 92000
720 78497
730 90400
740 85630
750 91842
760 78814
770 91487
780 87826
790 91356
800 78412
810 92148
820 87412
830 91530
840 78816
850 91019
860 85966
870 91740
880 78732
890 91466
900 87517
910 89887
920 78366
930 91574
940 87718
950 91282
960 79082
970 90876
980 86372
990 91562
1000 78820
1010 87261
1020 91188
1030 87848
1040 80083
1050 87802
1060 91074
1070 87299
1080 82393
1090 87141
1100 89201
1110 87942
1120 82288
1130 87408
1140 91131
1150 86306
1160 80948
1170 87899
1180 91080
1190 78761
1200 91117
1210 86807
1220 91111
1230 79067
1240 90746
1250 87911
1260 91077
1270 78319
1280 89463
1290 87952
1300 90692
1310 79219
1320 91342
1330 87684
1340 90857
1350 79339
1360 91386
1370 87532
1380 91351
1390 78766
1400 90995
1410 88062
1420 91236
1430 78641
1440 91284
1450 86010
1460 88933
1470 76890
1480 90395
1490 87495
1500 91675
1510 77675
1520 90577
1530 87449
1540 91088
1550 78840
1560 91477
1570 86478
1580 91547
1590 78812
1600 91129
1610 87743
1620 91676
1630 77769
1640 90341
1650 87520
1660 91532
1670 78784
1680 91643
1690 86698
1700 82369
1710 88739
1720 93496
1730 89923
1740 84718
1750 88968
1760 93650
1770 90041
1780 84136
1790 90036
1800 35976
