10 33348933.600000000000
20 33109887.200000000000
30 28888388.000000000000
40 32526300.800000000000
50 33156917.600000000000
60 31292989.600000000000
70 27461810.400000000000
80 29281795.200000000000
90 29257010.400000000000
100 25844540.000000000000
110 29373640.000000000000
120 28124645.600000000000
130 28158084.000000000000
140 25025494.400000000000
150 27364475.200000000000
160 27012919.200000000000
170 27396016.800000000000
180 23987149.600000000000
190 26249713.600000000000
200 26003586.400000000000
210 25656769.600000000000
220 22839279.200000000000
230 26154377.600000000000
240 25551916.800000000000
250 22420422.400000000000
260 24954449.600000000000
270 24519650.400000000000
280 24534967.200000000000
290 22463757.600000000000
300 24738344.800000000000
310 23979304.800000000000
320 23803671.200000000000
330 21552656.800000000000
340 23713976.800000000000
350 23544791.200000000000
360 23307076.800000000000
370 20786287.200000000000
380 23306552.800000000000
390 23101773.600000000000
400 20813571.200000000000
410 23622016.000000000000
420 24090487.200000000000
430 23037301.600000000000
440 20527704.800000000000
450 22566743.200000000000
460 22496515.200000000000
470 22210559.200000000000
480 20045600.800000000000
490 22363833.600000000000
500 22339982.400000000000
510 22154522.400000000000
520 19611782.400000000000
530 22699429.600000000000
540 23263678.400000000000
550 20321956.000000000000
560 21880911.200000000000
570 21730166.400000000000
580 21575429.600000000000
590 19596879.200000000000
600 21772963.200000000000
610 21609062.400000000000
620 21593842.400000000000
630 19212865.600000000000
640 21523114.400000000000
650 21551952.800000000000
660 19297893.600000000000
670 21381848.800000000000
680 21333672.000000000000
690 21178532.800000000000
700 19354516.000000000000
710 21390176.000000000000
720 21537714.400000000000
730 21457877.600000000000
740 19227799.200000000000
750 21527459.200000000000
760 21433644.000000000000
770 21382240.800000000000
780 19205455.200000000000
790 21215959.200000000000
800 21348301.600000000000
810 19351273.600000000000
820 21299569.600000000000
830 21264453.600000000000
840 21271047.200000000000
850 18905557.600000000000
860 21240178.400000000000
870 21023796.800000000000
880 21116116.000000000000
890 18777199.200000000000
900 20908180.800000000000
910 20850197.600000000000
920 18820896.000000000000
930 21062188.000000000000
940 20902816.000000000000
950 20909484.000000000000
960 18787250.400000000000
970 20870219.200000000000
980 20869576.000000000000
990 20868549.600000000000
1000 18946116.000000000000
1010 20908537.600000000000
1020 21511969.600000000000
1030 20982506.400000000000
1040 18691344.800000000000
1050 20847656.000000000000
1060 20840596.000000000000
1070 18974599.200000000000
1080 21106484.000000000000
1090 21079120.800000000000
1100 21071692.800000000000
1110 18929430.400000000000
1120 21085162.400000000000
1130 21076342.400000000000
1140 21063228.800000000000
1150 18835273.600000000000
1160 21024532.000000000000
1170 21039231.200000000000
1180 19102372.800000000000
1190 21013874.400000000000
1200 21219791.200000000000
1210 22048240.800000000000
1220 19842233.600000000000
1230 22002074.400000000000
1240 22094628.000000000000
1250 22064295.200000000000
1260 19971052.800000000000
1270 22118035.200000000000
1280 22001117.600000000000
1290 22039392.800000000000
1300 19783872.800000000000
1310 21976188.800000000000
1320 21950548.800000000000
1330 19805128.800000000000
1340 21426169.600000000000
1350 21407464.800000000000
1360 21330126.400000000000
1370 19017069.600000000000
1380 21233663.200000000000
1390 21253693.600000000000
1400 21276182.400000000000
1410 19131905.600000000000
1420 21309068.000000000000
1430 21205777.600000000000
1440 21548626.400000000000
1450 19185318.400000000000
1460 21178860.000000000000
1470 20870144.000000000000
1480 18651428.800000000000
1490 20840237.600000000000
1500 20865172.000000000000
1510 20874069.600000000000
1520 18808835.200000000000
1530 20817929.600000000000
1540 20801368.000000000000
1550 20844424.800000000000
1560 18709614.400000000000
1570 20926479.200000000000
1580 20894281.600000000000
1590 20789678.400000000000
1600 18658173.600000000000
1610 20665259.200000000000
1620 21008304.800000000000
1630 19139568.000000000000
1640 20657227.200000000000
1650 20773518.400000000000
1660 20818396.000000000000
1670 18770193.600000000000
1680 20909923.200000000000
1690 20859334.400000000000
1700 20787176.800000000000
1710 18882457.600000000000
1720 21173960.000000000000
1730 21771189.600000000000
1740 21827916.000000000000
1750 19263078.400000000000
1760 21269486.400000000000
1770 21127252.800000000000
1780 19072727.200000000000
1790 21248671.200000000000
1800 6129435.200000000000
