10 9343
20 10180
30 9215
40 8837
50 7567
60 8506
70 8732
80 7986
90 8971
100 7145
110 8023
120 8870
130 7969
140 8046
150 7427
160 7911
170 8487
180 8479
190 7671
200 7529
210 8647
220 8103
230 8189
240 9236
250 7608
260 8228
270 9392
280 8420
290 8290
300 8376
310 7660
320 8224
330 9291
340 8737
350 7422
360 9326
370 8276
380 8702
390 8916
400 7478
410 8891
420 8533
430 8094
440 8639
450 7619
460 8802
470 8199
480 9043
490 7981
500 7542
510 9285
520 8180
530 8921
540 7627
550 8081
560 9037
570 8433
580 8870
590 8223
600 8559
610 9018
620 8463
630 8735
640 7632
650 8520
660 9144
670 8316
680 8030
690 6823
700 7645
710 6982
720 6502
730 6310
740 6013
750 6349
760 6344
770 6657
780 6085
790 5638
800 6235
810 6244
820 6351
830 6501
840 6272
850 5995
860 6178
870 6325
880 7147
890 6266
900 6644
910 6626
920 6965
930 6665
940 5777
950 6996
960 7413
970 6765
980 6521
990 6429
1000 6815
1010 6648
1020 6737
1030 7341
1040 6446
1050 7161
1060 7197
1070 7597
1080 7032
1090 5903
1100 7477
1110 6860
1120 6756
1130 6710
1140 6613
1150 6718
1160 7547
1170 7379
1180 8220
1190 6624
1200 7699
1210 8132
1220 8364
1230 7895
1240 7500
1250 8734
1260 8440
1270 8439
1280 8523
1290 7501
1300 8623
1310 8665
1320 8396
1330 7866
1340 7472
1350 8294
1360 8736
1370 8241
1380 7582
1390 8123
1400 8001
1410 8029
1420 7643
1430 7243
1440 7637
1450 7167
1460 7850
1470 8612
1480 7254
1490 8218
1500 8353
1510 8083
1520 8236
1530 7738
1540 7762
1550 7642
1560 8522
1570 7706
1580 7231
1590 8269
1600 7719
1610 7409
1620 7414
1630 6618
1640 7502
1650 7011
1660 6775
1670 7081
1680 6090
1690 6474
1700 7539
1710 6543
1720 6546
1730 6481
1740 6666
1750 7123
1760 8407
1770 8654
1780 7453
1790 8988
1800 908
