10 15875
20 18254
30 17449
40 18258
50 17826
60 15270
70 17355
80 16651
90 17764
100 16650
110 17230
120 17863
130 16624
140 17099
150 15807
160 17206
170 16605
180 17109
190 17604
200 16042
210 17952
220 18545
230 18669
240 16438
250 18101
260 19571
270 18777
280 18727
290 17167
300 18482
310 19652
320 18471
330 17574
340 19233
350 18711
360 19383
370 18648
380 17495
390 19905
400 18679
410 20055
420 16986
430 19765
440 18784
450 19777
460 19236
470 16401
480 19579
490 18737
500 20458
510 17185
520 18896
530 19182
540 19891
550 19939
560 16630
570 19002
580 19996
590 18472
600 16194
610 17880
620 17447
630 16738
640 17383
650 15625
660 17158
670 16368
680 18149
690 15090
700 16213
710 17105
720 16669
730 16382
740 16250
750 17019
760 16576
770 16475
780 18392
790 16595
800 18669
810 18599
820 19371
830 18328
840 16841
850 18538
860 19961
870 18815
880 17308
890 18292
900 19752
910 19369
920 18880
930 17242
940 19426
950 17803
960 19366
970 17141
980 19697
990 18789
1000 19201
1010 18369
1020 17516
1030 19659
1040 18476
1050 19160
1060 19435
1070 16266
1080 19331
1090 18284
1100 20321
1110 16844
1120 18267
1130 20202
1140 18639
1150 18763
1160 18369
1170 18617
1180 20084
1190 17685
1200 14785
1210 18905
1220 17867
1230 18015
1240 18051
1250 17397
1260 19166
1270 18410
1280 19764
1290 18682
1300 16307
1310 18657
1320 18856
1330 18865
1340 16726
1350 19046
1360 19850
1370 18309
1380 19006
1390 16804
1400 20044
1410 18967
1420 19135
1430 17035
1440 19843
1450 19367
1460 19029
1470 19172
1480 17744
1490 17484
1500 18829
1510 20054
1520 17473
1530 19248
1540 18748
1550 19098
1560 19301
1570 17250
1580 19000
1590 20148
1600 19633
1610 17032
1620 18737
1630 19992
1640 19491
1650 19142
1660 17183
1670 19510
1680 19288
1690 19088
1700 17915
1710 19156
1720 19292
1730 17465
1740 19465
1750 17203
1760 19976
1770 18800
1780 19589
1790 17122
1800 6012
