10 93073705.600000000000
20 90343160.800000000000
30 78047640.800000000000
40 68694722.400000000000
50 62263762.400000000000
60 52835423.200000000000
70 53392675.200000000000
80 54630359.200000000000
90 49602932.800000000000
100 50466102.400000000000
110 40693724.800000000000
120 41404632.000000000000
130 41034892.800000000000
140 39028549.600000000000
150 36828712.000000000000
160 32551710.400000000000
170 33661700.800000000000
180 33177694.400000000000
190 29761350.400000000000
200 30116552.800000000000
210 26062214.400000000000
220 26138611.200000000000
230 26946659.200000000000
240 24270234.400000000000
250 24758760.800000000000
260 20270820.000000000000
270 22337132.800000000000
280 20460689.600000000000
290 19614892.800000000000
300 17553852.800000000000
310 14686929.600000000000
320 16174752.800000000000
330 15093693.600000000000
340 14754569.600000000000
350 13836285.600000000000
360 12082877.600000000000
370 12939572.000000000000
380 12862875.200000000000
390 10654347.200000000000
400 11209188.800000000000
410 9744198.400000000000
420 9697917.600000000000
430 8653696.000000000000
440 8094028.800000000000
450 7215292.800000000000
460 5938241.600000000000
470 6747540.000000000000
480 6522228.000000000000
490 5665070.400000000000
500 5552097.600000000000
510 5159782.400000000000
520 5048506.400000000000
530 5000408.800000000000
540 4572537.600000000000
550 4617631.200000000000
560 4898280.800000000000
570 3879289.600000000000
580 4126893.600000000000
590 3800649.600000000000
600 39467252.800000000000
610 52270334.400000000000
620 42707668.000000000000
630 52094467.200000000000
640 44266545.600000000000
650 48994561.600000000000
660 42329905.600000000000
670 36812041.600000000000
680 45117301.600000000000
690 38369335.200000000000
700 38696909.600000000000
710 41081393.600000000000
720 33965892.800000000000
730 35752872.000000000000
740 36610341.600000000000
750 33672080.000000000000
760 30199656.000000000000
770 32379096.800000000000
780 30130957.600000000000
790 29762556.800000000000
800 32158911.200000000000
810 27294466.400000000000
820 21454824.800000000000
830 26886935.200000000000
840 25675892.000000000000
850 22162573.600000000000
860 23615016.800000000000
870 19079642.400000000000
880 22209796.800000000000
890 22172586.400000000000
900 20242828.800000000000
910 19064236.800000000000
920 16291908.800000000000
930 17369048.800000000000
940 17483676.000000000000
950 17080634.400000000000
960 17158001.600000000000
970 15734852.000000000000
980 13979544.000000000000
990 15843260.000000000000
1000 14397681.600000000000
1010 12837286.400000000000
1020 12171284.800000000000
1030 10550293.600000000000
1040 10745702.400000000000
1050 10059999.200000000000
1060 10288124.800000000000
1070 9383780.000000000000
1080 8147624.000000000000
1090 7962086.400000000000
1100 8105083.200000000000
1110 7596330.400000000000
1120 7265777.600000000000
1130 6612975.200000000000
1140 5953066.400000000000
1150 6395568.800000000000
1160 6482812.800000000000
1170 5696156.000000000000
1180 5543483.200000000000
1190 5703940.000000000000
1200 48292315.200000000000
1210 63952037.600000000000
1220 69866596.800000000000
1230 60213352.800000000000
1240 63328235.200000000000
1250 60763181.600000000000
1260 59589562.400000000000
1270 58477504.800000000000
1280 51877891.200000000000
1290 53291867.200000000000
1300 48279441.600000000000
1310 48744204.800000000000
1320 45134514.400000000000
1330 36927760.000000000000
1340 40722080.800000000000
1350 40294334.400000000000
1360 34927631.200000000000
1370 33669834.400000000000
1380 29549990.400000000000
1390 28805930.400000000000
1400 25936787.200000000000
1410 25598425.600000000000
1420 25714619.200000000000
1430 21070168.800000000000
1440 22202248.000000000000
1450 19368145.600000000000
1460 18816608.000000000000
1470 18101002.400000000000
1480 14818173.600000000000
1490 15898063.200000000000
1500 15270343.200000000000
1510 14863760.000000000000
1520 12639481.600000000000
1530 11014851.200000000000
1540 10985902.400000000000
1550 10627900.000000000000
1560 10213140.800000000000
1570 9559736.800000000000
1580 8336237.600000000000
1590 8756909.600000000000
1600 8025828.800000000000
1610 7441878.400000000000
1620 7412777.600000000000
1630 6382526.400000000000
1640 6334221.600000000000
1650 6383829.600000000000
1660 5645080.800000000000
1670 5194188.800000000000
1680 4461838.400000000000
1690 4879974.400000000000
1700 4413891.200000000000
1710 4595052.000000000000
1720 4231404.000000000000
1730 3417663.200000000000
1740 3805187.200000000000
1750 3393962.400000000000
1760 3500350.400000000000
1770 3539388.800000000000
1780 3036899.200000000000
1790 3022897.600000000000
1800 757515.200000000000
