10 64505
20 69142
30 65307
40 64160
50 67939
60 57154
70 47761
80 53879
90 54289
100 60155
110 52014
120 57596
130 54477
140 49255
150 57827
160 53925
170 57475
180 52432
190 57269
200 54269
210 62803
220 53069
230 62061
240 59041
250 55791
260 59637
270 62251
280 62887
290 55094
300 62326
310 61260
320 63248
330 55662
340 63965
350 61109
360 57043
370 60726
380 64910
390 61372
400 58145
410 61326
420 61325
430 66016
440 55453
450 63602
460 62891
470 57135
480 61753
490 64726
500 61313
510 58336
520 62503
530 64078
540 56022
550 65093
560 57328
570 61417
580 54974
590 61361
600 60808
610 63604
620 56312
630 60055
640 62074
650 54064
660 62923
670 58028
680 61543
690 53859
700 61835
710 60139
720 58688
730 57887
740 61373
750 62395
760 53439
770 63212
780 60594
790 62929
800 54327
810 63299
820 59663
830 57830
840 60715
850 61961
860 61343
870 56285
880 63552
890 60879
900 60644
910 57879
920 59559
930 56918
940 52980
950 55913
960 56160
970 56936
980 50400
990 58841
1000 56320
1010 59142
1020 50982
1030 59072
1040 56909
1050 53370
1060 58273
1070 64726
1080 60965
1090 59137
1100 62983
1110 63053
1120 63682
1130 55556
1140 60375
1150 62126
1160 55733
1170 62213
1180 63544
1190 60518
1200 57133
1210 60418
1220 62982
1230 55236
1240 62364
1250 61671
1260 60893
1270 57649
1280 62014
1290 63321
1300 60661
1310 57289
1320 58449
1330 63524
1340 54904
1350 63852
1360 61955
1370 61996
1380 56297
1390 62978
1400 63175
1410 55962
1420 64000
1430 61262
1440 61072
1450 57526
1460 64813
1470 61953
1480 63373
1490 56094
1500 63418
1510 60741
1520 56228
1530 62813
1540 62458
1550 63790
1560 55018
1570 63910
1580 62354
1590 57187
1600 62371
1610 63566
1620 61309
1630 58099
1640 63103
1650 61286
1660 64406
1670 55653
1680 63936
1690 62636
1700 57985
1710 62617
1720 61625
1730 60864
1740 55838
1750 62371
1760 62199
1770 56676
1780 61422
1790 63378
1800 36552
