1648831532;1648832432;8;8;16;50;ro;126325.972941;900.053232;6456
1648832492;1648833392;8;8;16;50;ro;126710.272590;900.046366;0
1648833452;1648834354;8;8;16;50;ro;125444.887935;901.792551;0
1648834414;1648836214;8;8;16;50;rw;20835.718100;1800.044470;9749742448
1648836274;1648838074;8;8;16;50;rw;20782.209046;1800.056857;9650337208
1648838134;1648839935;8;8;16;50;rw;20709.904245;1800.708728;9603197336
1648840026;1648840926;8;8;16;250;ro;104754.899794;900.056347;3448
1648840986;1648841886;8;8;16;250;ro;105438.851384;900.050802;0
1648841946;1648842848;8;8;16;250;ro;105005.911785;901.563533;0
1648842908;1648844708;8;8;16;250;rw;17648.063806;1800.068802;8455013912
1648844768;1648846568;8;8;16;250;rw;17707.813102;1800.073487;8265004240
1648846628;1648848429;8;8;16;250;rw;17776.284993;1800.637578;8281552312
1648848637;1648849537;8;8;16;1000;ro;49107.435599;900.047255;5224
1648849597;1648850497;8;8;16;1000;ro;51334.167346;900.066399;0
1648850558;1648851458;8;8;16;1000;ro;52205.647844;900.826365;0
1648851518;1648853319;8;8;16;1000;rw;7298.045550;1800.068572;3678130544
1648853379;1648855179;8;8;16;1000;rw;7563.654063;1800.054637;3549924488
1648855239;1648857039;8;8;16;1000;rw;7557.058943;1800.344758;3546680792
1648857226;1648858126;32;8;16;50;ro;122912.649377;900.046950;3576
1648858186;1648859087;32;8;16;50;ro;122962.508168;900.042739;0
1648859147;1648860048;32;8;16;50;ro;121755.718047;901.758438;0
1648860108;1648861908;32;8;16;50;rw;18803.653189;1800.068217;8789966128
1648861969;1648863769;32;8;16;50;rw;18659.866130;1800.054861;8647835272
1648863829;1648865629;32;8;16;50;rw;18594.770917;1800.640134;8606442720
1648865720;1648866620;32;8;16;250;ro;84434.438020;900.053420;2672
1648866680;1648867580;32;8;16;250;ro;84932.897846;900.054320;0
1648867640;1648868542;32;8;16;250;ro;84935.500533;901.314441;0
1648868602;1648870402;32;8;16;250;rw;12119.260606;1800.044923;5797708104
1648870462;1648872262;32;8;16;250;rw;12080.579101;1800.073609;5679454992
1648872322;1648874122;32;8;16;250;rw;12123.779931;1800.471612;5658603480
1648874341;1648875241;32;8;16;1000;ro;21029.055548;900.032615;7016
1648875301;1648876201;32;8;16;1000;ro;21126.110579;900.079682;0
1648876261;1648877161;32;8;16;1000;ro;21103.667109;900.399436;0
1648877221;1648879021;32;8;16;1000;rw;4208.019791;1800.050616;2122429304
1648879082;1648880882;32;8;16;1000;rw;4243.975887;1800.077565;2026709784
1648880942;1648882742;32;8;16;1000;rw;4263.237190;1800.239896;2050603880
1648882934;1648883834;1;8;16;50;ro;123972.950220;900.060930;4936
1648883894;1648884794;1;8;16;50;ro;124504.648496;900.045892;232
1648884854;1648885756;1;8;16;50;ro;123413.725148;901.756780;0
1648885816;1648887616;1;8;16;50;rw;20213.867936;1800.047205;12104750272
1648887676;1648889476;1;8;16;50;rw;20369.201954;1800.085599;11090377376
1648889536;1648891337;1;8;16;50;rw;20393.613831;1800.709397;10846871032
1648891446;1648892347;1;8;16;250;ro;107014.259933;900.047114;7392
1648892407;1648893307;1;8;16;250;ro;106927.322511;900.044316;0
1648893367;1648894268;1;8;16;250;ro;106729.640653;901.595733;0
1648894328;1648896129;1;8;16;250;rw;17475.832031;1800.078154;9678201456
1648896189;1648897989;1;8;16;250;rw;17804.042398;1800.040493;8983895312
1648898049;1648899849;1;8;16;250;rw;17681.414739;1800.661544;9092779552
1648900127;1648901027;1;8;16;1000;ro;57371.827768;900.067590;6496
1648901087;1648901987;1;8;16;1000;ro;60607.959494;900.054965;0
1648902047;1648902948;1;8;16;1000;ro;58566.425362;900.943109;0
1648903008;1648904808;1;8;16;1000;rw;7509.338770;1800.088472;5433257384
1648904868;1648906668;1;8;16;1000;rw;7478.671659;1800.068076;5003971184
1648906729;1648908529;1;8;16;1000;rw;7859.784289;1800.371618;5122993016
1648908727;1648909627;4;64;16;50;ro;124876.502285;900.045349;11048
1648909687;1648910587;4;64;16;50;ro;124773.060715;900.035834;232
1648910647;1648911549;4;64;16;50;ro;123836.037437;901.758590;0
1648911609;1648913409;4;64;16;50;rw;14360.055818;1800.047213;6839829504
1648913469;1648915269;4;64;16;50;rw;14395.600239;1800.061438;6688359520
1648915329;1648917130;4;64;16;50;rw;14266.327495;1800.507864;6618324472
1648917223;1648918123;4;64;16;250;ro;106503.706410;900.039797;288
1648918183;1648919083;4;64;16;250;ro;106821.649857;900.047622;0
1648919143;1648920045;4;64;16;250;ro;105877.662502;901.571200;0
1648920105;1648921905;4;64;16;250;rw;13403.839471;1800.046823;6472305432
1648921965;1648923765;4;64;16;250;rw;13479.496933;1800.060172;6298030224
1648923825;1648925626;4;64;16;250;rw;13359.567159;1800.507546;6431461016
1648925851;1648926751;4;64;16;1000;ro;60205.638199;900.078346;56528
1648926811;1648927712;4;64;16;1000;ro;61608.182406;900.080268;0
1648927772;1648928672;4;64;16;1000;ro;58747.551117;900.929407;0
1648928733;1648930533;4;64;16;1000;rw;6205.038387;1800.061686;3675412416
1648930593;1648932393;4;64;16;1000;rw;6727.203297;1800.051789;3192097192
1648932453;1648934253;4;64;16;1000;rw;6845.177256;1800.315658;3211170872
1648934441;1648935341;32;1;16;50;ro;122335.818475;900.053427;1224
1648935401;1648936301;32;1;16;50;ro;122033.707637;900.028390;0
1648936361;1648937263;32;1;16;50;ro;121922.186438;901.735712;0
1648937323;1648939123;32;1;16;50;rw;18839.832017;1800.061423;8988601104
1648939183;1648940983;32;1;16;50;rw;18443.007710;1800.068371;8725141792
1648941043;1648942844;32;1;16;50;rw;18364.587345;1800.639662;8682513512
1648942964;1648943864;32;1;16;250;ro;84274.372522;900.049355;392
1648943924;1648944824;32;1;16;250;ro;84464.598366;900.047987;0
1648944884;1648945785;32;1;16;250;ro;84266.905258;901.246050;0
1648945845;1648947645;32;1;16;250;rw;12117.257777;1800.053675;5918922032
1648947705;1648949506;32;1;16;250;rw;12087.955922;1800.067030;5801691760
1648949566;1648951366;32;1;16;250;rw;12082.677648;1800.457235;5757754976
1648951644;1648952544;32;1;16;1000;ro;21075.845550;900.066205;496
1648952604;1648953505;32;1;16;1000;ro;21116.068479;900.052281;0
1648953565;1648954465;32;1;16;1000;ro;21141.127231;900.409408;0
1648954525;1648956325;32;1;16;1000;rw;4639.322003;1800.120099;2373728832
1648956385;1648958185;32;1;16;1000;rw;4723.732168;1800.061491;2320537920
1648958245;1648960046;32;1;16;1000;rw;4728.866525;1800.251072;2297580480
1648960233;1648961133;4;1;16;50;ro;122764.707883;900.033055;104
1648961193;1648962093;4;1;16;50;ro;122719.507609;900.039361;232
1648962153;1648963055;4;1;16;50;ro;122213.945917;901.746566;0
