10 18614
20 18546
30 17018
40 17238
50 17636
60 17754
70 18519
80 17038
90 17438
100 18556
110 18272
120 16271
130 18373
140 18321
150 17953
160 18476
170 16380
180 17639
190 18577
200 18198
210 17579
220 17609
230 18281
240 17382
250 19167
260 15775
270 18550
280 17768
290 19089
300 17867
310 16685
320 18252
330 17553
340 19440
350 17398
360 16543
370 17758
380 18682
390 18299
400 16402
410 17980
420 18174
430 18535
440 17914
450 16775
460 18347
470 18476
480 18211
490 17911
500 16669
510 17864
520 17450
530 19530
540 14822
550 19060
560 18381
570 17506
580 19168
590 15693
600 18587
610 17637
620 18330
630 16861
640 17474
650 18269
660 17472
670 18782
680 16558
690 17689
700 18661
710 17886
720 15798
730 18092
740 18446
750 17750
760 19015
770 16082
780 17990
790 18120
800 17974
810 16878
820 17139
830 18651
840 17353
850 18764
860 16464
870 17478
880 18720
890 17337
900 15482
910 18135
920 18444
930 17836
940 18591
950 16080
960 17769
970 18020
980 18735
990 17729
1000 15900
1010 17679
1020 17957
1030 18291
1040 16208
1050 16858
1060 19027
1070 17213
1080 17858
1090 16011
1100 18473
1110 18022
1120 18305
1130 16336
1140 16658
1150 18793
1160 17682
1170 18597
1180 16518
1190 17816
1200 18227
1210 17734
1220 18298
1230 16420
1240 17657
1250 18761
1260 17114
1270 16646
1280 18132
1290 18545
1300 17514
1310 18771
1320 16544
1330 17611
1340 19117
1350 17579
1360 16578
1370 18767
1380 16387
1390 15809
1400 16678
1410 13905
1420 17631
1430 16234
1440 16077
1450 14599
1460 17065
1470 17610
1480 17775
1490 18539
1500 15144
1510 17755
1520 18924
1530 17485
1540 18355
1550 16853
1560 17628
1570 19410
1580 17311
1590 16388
1600 19037
1610 18192
1620 16800
1630 18439
1640 16782
1650 17445
1660 18481
1670 19137
1680 15420
1690 17937
1700 18643
1710 18456
1720 17968
1730 16594
1740 17529
1750 19388
1760 18112
1770 18020
1780 16576
1790 18630
1800 13208
