10 7254808.800000000000
20 6083598.400000000000
30 5303554.400000000000
40 5118048.000000000000
50 4951324.800000000000
60 4817372.000000000000
70 5091112.800000000000
80 4367380.000000000000
90 4712875.200000000000
100 4884408.000000000000
110 4711787.200000000000
120 4395777.600000000000
130 4828722.400000000000
140 4678804.800000000000
150 4776844.000000000000
160 4662000.000000000000
170 4360891.200000000000
180 4700497.600000000000
190 4722559.200000000000
200 4835876.800000000000
210 4660703.200000000000
220 4420428.000000000000
230 4728066.400000000000
240 4742161.600000000000
250 4819720.800000000000
260 4171636.800000000000
270 4934441.600000000000
280 4565171.200000000000
290 4948571.200000000000
300 4665737.600000000000
310 4289420.000000000000
320 4858996.800000000000
330 4653057.600000000000
340 4842091.200000000000
350 4681042.400000000000
360 4276568.000000000000
370 4671222.400000000000
380 4958040.800000000000
390 4638461.600000000000
400 4301468.800000000000
410 4772500.800000000000
420 4622916.800000000000
430 4877664.800000000000
440 4580476.800000000000
450 4408792.800000000000
460 4836817.600000000000
470 4695744.000000000000
480 4856088.000000000000
490 4352908.000000000000
500 4639981.600000000000
510 4721226.400000000000
520 4629245.600000000000
530 4940305.600000000000
540 3917606.400000000000
550 4922594.400000000000
560 4816343.200000000000
570 4673322.400000000000
580 4861707.200000000000
590 4169433.600000000000
600 4843659.200000000000
610 4634567.200000000000
620 4898770.400000000000
630 4268524.800000000000
640 4609756.000000000000
650 4868973.600000000000
660 4572004.000000000000
670 4989079.200000000000
680 4326296.800000000000
690 4749104.000000000000
700 4912080.000000000000
710 4714072.000000000000
720 4276084.800000000000
730 4786230.400000000000
740 4938187.200000000000
750 4763343.200000000000
760 5029100.800000000000
770 4347391.200000000000
780 4792236.000000000000
790 4933534.400000000000
800 4811808.000000000000
810 4451944.800000000000
820 4733234.400000000000
830 5025783.200000000000
840 4676096.800000000000
850 5092382.400000000000
860 4374278.400000000000
870 4850715.200000000000
880 4973581.600000000000
890 4822200.800000000000
900 4342999.200000000000
910 4903305.600000000000
920 5034280.000000000000
930 4856634.400000000000
940 4980731.200000000000
950 4291201.600000000000
960 4986062.400000000000
970 4779098.400000000000
980 5030211.200000000000
990 4827114.400000000000
1000 4240132.800000000000
1010 4870340.800000000000
1020 4876475.200000000000
1030 4781788.800000000000
1040 4352292.800000000000
1050 4678178.400000000000
1060 4987239.200000000000
1070 4679712.800000000000
1080 4741104.000000000000
1090 4264791.200000000000
1100 5021944.000000000000
1110 4666340.800000000000
1120 4969444.800000000000
1130 4303649.600000000000
1140 4601632.800000000000
1150 5017523.200000000000
1160 4787288.000000000000
1170 4750952.000000000000
1180 4447595.200000000000
1190 4610856.000000000000
1200 4819258.400000000000
1210 4707196.000000000000
1220 4231181.600000000000
1230 4869104.000000000000
1240 4666446.400000000000
1250 4753172.000000000000
1260 4605640.000000000000
1270 4311530.400000000000
1280 4692761.600000000000
1290 4948354.400000000000
1300 4560867.200000000000
1310 4937542.400000000000
1320 4257660.000000000000
1330 4679747.200000000000
1340 4832812.800000000000
1350 4683124.800000000000
1360 4333474.400000000000
1370 4768916.800000000000
1380 4651248.800000000000
1390 4463613.600000000000
1400 4233148.000000000000
1410 3744235.200000000000
1420 4780804.000000000000
1430 4846776.000000000000
1440 4658576.000000000000
1450 4419958.400000000000
1460 4896276.800000000000
1470 4793436.800000000000
1480 4688364.800000000000
1490 4651078.400000000000
1500 4023995.200000000000
1510 4713768.800000000000
1520 4769838.400000000000
1530 4643918.400000000000
1540 4815496.800000000000
1550 4279077.600000000000
1560 4665707.200000000000
1570 4863033.600000000000
1580 4612038.400000000000
1590 4360511.200000000000
1600 4790306.400000000000
1610 4685892.800000000000
1620 4560216.800000000000
1630 4712106.400000000000
1640 4254976.000000000000
1650 4613035.200000000000
1660 4898463.200000000000
1670 4803256.800000000000
1680 4140846.400000000000
1690 4723755.200000000000
1700 4641790.400000000000
1710 4886763.200000000000
1720 4545528.800000000000
1730 4349701.600000000000
1740 4636144.000000000000
1750 4896456.000000000000
1760 4724682.400000000000
1770 4347684.000000000000
1780 4613285.600000000000
1790 4930913.600000000000
1800 3558528.000000000000
